sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
conservatives-2015-599-1	0	our servicemen and women	10		0.75	0.75	none	False
conservatives-2015-599-5	0	our servicemen and women	10		0.75	0.75	none	False
conservatives-2015-549-5	0	foreign	7	SG	1.0	1.0	Nationality	False
conservatives-2015-549-5	1	criminals	9	SG	1.0	1.0	Other	False
conservatives-2015-281-6	0	charity	10	ORG	0.0	1.0	none	True
conservatives-2015-311-3	0	local charity	10	ORG	0.0	1.0	none	True
conservatives-2015-610-3	0	charity	10	ORG	0.0	1.0	none	True
conservatives-2015-207-4	0	the best graduates	2	SG	1.0	1.0	Economic class	False
conservatives-2015-401-1	0	british families	9	SG	1.0	1.0	Other	False
conservatives-2015-222-2	0	every teacher	10	SG	1.0	1.0	none	False
conservatives-2015-485-5	0	people earning more than £150, 000	2	SG	1.0	1.0	Economic class	False
conservatives-2015-67-2	0	the midlands	5		0.0	0.0	Geography	True
conservatives-2015-535-7	0	smallest businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-551-2	0	smallest businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-118-1	0	18-21 year-olds	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-118-3	0	18-21 year-olds	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-118-4	0	18-21 year-olds	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-160-2	0	married couples	9	SG	1.0	1.0	Other	False
conservatives-2015-160-2	1	husband	4	SG	1.0	1.0	Gender	False
conservatives-2015-160-2	2	wife	4	SG	1.0	1.0	Gender	False
conservatives-2015-470-1	0	the richest	2	SG	1.0	1.0	Economic class	False
conservatives-2015-470-1	1	married couples	9	SG	1.0	1.0	Other	False
conservatives-2015-470-1	2	civil partners	9	SG	1.0	1.0	Other	False
conservatives-2015-485-4	0	the richest	2	SG	1.0	1.0	Economic class	False
conservatives-2015-485-4	1	married couples	9	SG	1.0	1.0	Other	False
conservatives-2015-485-4	2	civil partners	9	SG	1.0	1.0	Other	False
conservatives-2015-122-2	0	employees	2	SG	1.0	1.0	Economic class	False
conservatives-2015-122-2	1	trade unions	10	ORG	0.0	1.0	none	True
conservatives-2015-122-6	0	trade unions	10	ORG	0.0	1.0	none	True
conservatives-2015-115-4	0	the under 21s	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-115-4	1	young apprentices under 25	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-603-1	0	britain	10		0.0	0.0	none	True
conservatives-2015-606-3	0	britain	10		0.0	0.0	none	True
conservatives-2015-127-2	0	hundreds of thousands more disabled people	6		0.3333333333333333	0.3333333333333333	Health	False
conservatives-2015-226-6	0	the best parents	9	SG	1.0	1.0	Other	False
conservatives-2015-304-1	0	a generation of teenagers	1		0.25	0.25	Age/generation	False
conservatives-2015-304-1	1	young people in our country	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-466-9	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-178-3	0	people from all around the world	7	SG	1.0	1.0	Nationality	False
conservatives-2015-295-4	0	more than 30 cities across england	5		0.0	0.0	Geography	True
conservatives-2015-364-1	0	garden cities and towns	5		0.0	0.0	Geography	True
conservatives-2015-364-1	1	bicester	5		0.0	0.0	Geography	True
conservatives-2015-164-1	0	those who need it	2	SG	1.0	1.0	Economic class	False
conservatives-2015-164-1	1	those who pay for it	2	SG	1.0	1.0	Economic class	False
conservatives-2015-164-4	0	those who need it most	2	SG	1.0	1.0	Economic class	False
conservatives-2015-266-2	0	therapists in every part of the country	10	SG	1.0	1.0	none	False
conservatives-2015-266-2	1	those who need it	2	SG	0.5	0.5	Economic class	False
conservatives-2015-232-3	0	you earn over £21, 000 per year	2		0.0	0.0	Economic class	True
conservatives-2015-311-4	0	churches	8	ORG	0.0	1.0	Religion	True
conservatives-2015-311-4	1	faith groups	8	ORG	0.0	1.0	Religion	True
conservatives-2015-311-4	2	voluntary groups	10	ORG	0.0	1.0	none	True
conservatives-2015-311-4	3	the homeless	2	SG	1.0	1.0	Economic class	False
conservatives-2015-311-2	0	people working in large companies	2	SG	1.0	1.0	Economic class	False
conservatives-2015-407-2	0	energy companies	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-407-2	1	household	9	ORG	0.0	1.0	Other	True
conservatives-2015-192-5	0	all landlords	2		0.5	0.5	Economic class	False
conservatives-2015-504-2	0	each part of	5	SG	1.0	1.0	Geography	False
conservatives-2015-504-2	1	our united kingdom	10	SG	1.0	1.0	none	False
conservatives-2015-504-2	2	the rest of the uk	5		0.0	0.0	Geography	True
conservatives-2015-302-1	0	a more engaged nation	10		0.0	0.25	none	True
conservatives-2015-190-6	0	migrants who overstay	7	SG	1.0	1.0	Nationality	False
conservatives-2015-181-1	0	foreign students	2	SG	1.0	1.0	Economic class	False
conservatives-2015-181-1	1	people clogging up our courts with spurious attempts to remain in the country	7	ISG	0.0	0.15384615384615385	Nationality	True
conservatives-2015-156-4	0	one million more people	10		0.25	0.25	none	False
conservatives-2015-156-4	1	on the lowest wages	2	SG	1.0	1.0	Economic class	False
conservatives-2015-156-4	2	people who work for 30 hours a week on the increased national minimum wage	2	SG	1.0	1.0	Economic class	False
conservatives-2015-485-3	0	anyone who dies before the age of 75	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-485-3	1	beneficiaries	9	SG	1.0	1.0	Other	False
conservatives-2015-343-1	0	tenants of housing associations	2	SG	1.0	1.0	Economic class	False
conservatives-2015-599-7	0	banks	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-599-7	1	the armed forces community	10		0.75	0.75	none	False
conservatives-2015-599-12	0	the armed forces community	10	SG	1.0	1.0	none	False
conservatives-2015-599-12	1	those who serve	10	SG	1.0	1.0	none	False
conservatives-2015-443-3	0	child victims	9	SG	1.0	1.0	Other	False
conservatives-2015-481-2	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-2015-608-5	0	everyone	10	SG	1.0	1.0	none	False
conservatives-2015-615-2	0	everyone	10	ISG	0.0	1.0	none	True
conservatives-2015-149-2	0	hardworking people	2	SG	1.0	1.0	Economic class	False
conservatives-2015-152-1	0	hardworking people	2	SG	1.0	1.0	Economic class	False
conservatives-2015-152-1	1	the wealthy	2	SG	1.0	1.0	Economic class	False
conservatives-2015-69-1	0	east anglia	5		0.0	0.0	Geography	True
conservatives-2015-69-1	1	norwich	5		0.0	0.0	Geography	True
conservatives-2015-69-1	2	ipswich	5		0.0	0.0	Geography	True
conservatives-2015-445-1	0	survivors of sexual violence	9	SG	1.0	1.0	Other	False
conservatives-2015-510-6	0	that part of the country	5		0.0	0.0	Geography	True
conservatives-2015-615-1	0	those who work hard and do the right thing	2	SG	1.0	1.0	Economic class	False
conservatives-2015-177-1	0	local areas	5	ISG	0.0	1.0	Geography	True
conservatives-2015-226-4	0	local areas	5	ISG	0.0	0.5	Geography	True
conservatives-2015-130-5	0	migrant workers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-341-1	0	first-time buyers under 40	2	SG	1.0	1.0	Economic class	False
conservatives-2015-356-1	0	first-time buyers under 40	2	SG	1.0	1.0	Economic class	False
conservatives-2015-485-2	0	any beneficiary	9		0.5	0.5	Other	False
conservatives-2015-92-2	0	cyclists	9	SG	1.0	1.0	Other	False
conservatives-2015-599-6	0	injured service personnel	10	SG	1.0	1.0	none	False
conservatives-2015-125-3	0	uk companies	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-215-3	0	our best headteachers	10	SG	1.0	1.0	none	False
conservatives-2015-313-4	0	thousands of british men	4		0.5	0.5	Gender	False
conservatives-2015-311-5	0	vulnerable people	2	SG	1.0	1.0	Economic class	False
conservatives-2015-435-1	0	people suffering mental health crises	6	SG	1.0	1.0	Health	False
conservatives-2015-435-1	1	vulnerable people	2	SG	1.0	1.0	Economic class	False
conservatives-2015-268-1	0	their family	9		0.5	0.5	Other	False
conservatives-2015-285-4	0	across the country	5		0.0	0.0	Geography	True
conservatives-2015-56-4	0	hardworking taxpayers	9	SG	1.0	1.0	Other	False
conservatives-2015-56-7	0	hardworking taxpayers	9	SG	1.0	1.0	Other	False
conservatives-2015-56-7	1	the banks	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-366-2	0	hardworking taxpayers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-207-5	0	every pupil	9	SG	1.0	1.0	Other	False
conservatives-2015-173-2	0	people coming to our country	7	SG	1.0	1.0	Nationality	False
conservatives-2015-330-8	0	workers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-196-3	0	foreign workers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-196-3	1	those regularly utilising the shortage occupation list	2	SG	1.0	1.0	Economic class	False
conservatives-2015-196-3	2	skilled foreign workers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-196-3	3	british workers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-425-1	0	the most vulnerable in our society	9	SG	1.0	1.0	Other	False
conservatives-2015-430-3	0	the most vulnerable in our society	9	SG	1.0	1.0	Other	False
conservatives-2015-619-3	0	our great country	10		0.0	0.0	none	True
conservatives-2015-426-1	0	foreign criminals	7	SG	1.0	1.0	Nationality	False
conservatives-2015-63-2	0	all parts of england	5		0.0	0.0	Geography	True
conservatives-2015-63-2	1	areas which have grown more slowly	2		0.0	0.0	Economic class	True
conservatives-2015-301-1	0	those who work for a big company	2	SG	1.0	1.0	Economic class	False
conservatives-2015-88-3	0	hertfordshire	5		0.0	0.0	Geography	True
conservatives-2015-162-1	0	parents who want to work	9	SG	1.0	1.0	Other	False
conservatives-2015-88-4	0	train operating companies	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-432-3	0	troubled	9	SG	1.0	1.0	Other	False
conservatives-2015-432-3	1	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-437-2	0	top graduates	2	SG	1.0	1.0	Economic class	False
conservatives-2015-522-1	0	the people of northern ireland	5	SG	1.0	1.0	Geography	False
conservatives-2015-63-8	0	leeds	5		0.0	0.0	Geography	True
conservatives-2015-581-4	0	people of all religions	8	SG	1.0	1.0	Religion	False
conservatives-2015-581-4	1	non-religious people	8	SG	1.0	1.0	Religion	False
conservatives-2015-443-1	0	victims '	9	SG	0.5	0.5	Other	False
conservatives-2015-443-1	1	vulnerable witnesses	9	SG	1.0	1.0	Other	False
conservatives-2015-291-3	0	tourists	5	SG	1.0	1.0	Geography	False
conservatives-2015-610-4	0	people in the uk	10	SG	1.0	1.0	none	False
conservatives-2015-610-4	1	individuals	10	SG	1.0	1.0	none	False
conservatives-2015-610-4	2	entrepreneurs	2	SG	1.0	1.0	Economic class	False
conservatives-2015-226-3	0	young person's	1	SG	0.5	0.5	Age/generation	False
conservatives-2015-40-3	0	hardworking people	2	SG	1.0	1.0	Economic class	False
conservatives-2015-40-3	1	homeowners	2	SG	1.0	1.0	Economic class	False
conservatives-2015-328-3	0	public servants	2	SG	1.0	1.0	Economic class	False
conservatives-2015-330-1	0	public servants	2	SG	1.0	1.0	Economic class	False
conservatives-2015-313-6	0	those people	9	SG	1.0	1.0	Other	False
conservatives-2015-328-7	0	consultant lobbyists	10	SG	1.0	1.0	none	False
conservatives-2015-551-5	0	british firms	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-579-1	0	british firms	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-58-4	0	british business	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-109-1	0	british businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-151-5	0	those on incapacity benefits	2	SG	1.0	1.0	Economic class	False
conservatives-2015-313-2	0	lesbian, gay, bisexual and transgender people	9	SG	1.0	1.0	Other	False
conservatives-2015-472-1	0	your loved ones	9	SG	1.0	1.0	Other	False
conservatives-2015-298-1	0	cities of britain	5		0.0	0.0	Geography	True
conservatives-2015-298-1	1	their community	5		0.0	0.5	Geography	True
conservatives-2015-311-1	0	their community	5		0.0	0.5	Geography	True
conservatives-2015-445-4	0	individuals	10	ISG	0.0	1.0	none	True
conservatives-2015-466-5	0	extremist individuals	9	SG	1.0	1.0	Other	False
conservatives-2015-405-2	0	all parts of the uk	5		0.0	0.0	Geography	True
conservatives-2015-405-2	1	hull	5		0.0	0.0	Geography	True
conservatives-2015-405-2	2	swansea	5		0.0	0.0	Geography	True
conservatives-2015-610-1	0	young brits	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-247-4	0	more than 60, 000 people	6		0.0	0.16666666666666666	Health	True
conservatives-2015-228-3	0	every city	5		0.0	0.0	Geography	True
conservatives-2015-170-3	0	people who might benefit from treatment	6	SG	1.0	1.0	Health	False
conservatives-2015-428-2	0	tens of thousands of prisoners	9		0.2	0.2	Other	False
conservatives-2015-447-1	0	prisoners	9	SG	1.0	1.0	Other	False
conservatives-2015-449-1	0	prisoners	9	SG	1.0	1.0	Other	False
conservatives-2015-449-1	1	suspected terrorists	9	SG	1.0	1.0	Other	False
conservatives-2015-417-3	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2015-498-2	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2015-500-2	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2015-348-2	0	first time buyers under the age of 40	2	SG	1.0	1.0	Economic class	False
conservatives-2015-240-1	0	everyone over 75	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-336-2	0	the five million britons who live abroad	9		0.5714285714285714	0.5714285714285714	Other	False
conservatives-2015-346-6	0	young first-time buyers spread right across our country	1	SG	0.375	0.375	Age/generation	False
conservatives-2015-287-3	0	journalists	10	SG	1.0	1.0	none	False
conservatives-2015-617-2	0	the millions who work hard	2	SG	1.0	1.0	Economic class	False
conservatives-2015-617-2	1	those who need help	2	SG	1.0	1.0	Economic class	False
conservatives-2015-118-2	0	young people claiming out-of-work benefits	1	SG	0.4	0.4	Age/generation	False
conservatives-2015-264-3	0	patient groups	10	SG	1.0	1.0	none	False
conservatives-2015-58-5	0	start-ups	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-330-12	0	those who are not online	9	SG	1.0	1.0	Other	False
conservatives-2015-535-4	0	british taxpayers	9	SG	1.0	1.0	Other	False
conservatives-2015-364-2	0	local communities	5	ISG	0.0	1.0	Geography	True
conservatives-2015-414-1	0	local communities	5	ISG	0.0	1.0	Geography	True
conservatives-2015-537-3	0	local communities	5	ISG	0.0	1.0	Geography	True
conservatives-2015-72-3	0	cambridgeshire	5		0.0	0.0	Geography	True
conservatives-2015-72-3	1	greater manchester	5		0.0	0.0	Geography	True
conservatives-2015-346-5	0	over 200, 000 people	10		0.0	0.2	none	True
conservatives-2015-354-2	0	over 200, 000 people	10		0.0	0.2	none	True
conservatives-2015-186-3	0	eu migrants	5	SG	1.0	1.0	Geography	False
conservatives-2015-186-5	0	eu migrants	5	SG	1.0	1.0	Geography	False
conservatives-2015-186-7	0	eu migrants coming to britain	7	SG	0.8	0.8	Nationality	False
conservatives-2015-186-7	1	eu jobseekers	7	SG	1.0	1.0	Nationality	False
conservatives-2015-464-1	0	british nationals travelling abroad to fight	9	SG	0.3333333333333333	0.3333333333333333	Other	False
conservatives-2015-268-5	0	greater manchester	5		0.0	0.0	Geography	True
conservatives-2015-304-2	0	social enterprise	10	ORG	0.0	1.0	none	True
conservatives-2015-228-4	0	employers '	2	SG	0.5	0.5	Economic class	False
conservatives-2015-107-5	0	disabled people	6	SG	1.0	1.0	Health	False
conservatives-2015-127-1	0	disabled people	6	SG	1.0	1.0	Health	False
conservatives-2015-475-1	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2015-478-1	0	our country	10		0.0	0.0	none	True
conservatives-2015-478-1	1	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2015-483-4	0	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2015-303-2	0	over three million more adults	10		0.2	0.2	none	False
conservatives-2015-289-3	0	children's	10	SG	0.3333333333333333	0.3333333333333333	none	False
conservatives-2015-605-1	0	children's	10	SG	0.3333333333333333	0.3333333333333333	none	False
conservatives-2015-606-1	0	children's	10	SG	0.3333333333333333	0.3333333333333333	none	False
conservatives-2015-599-9	0	those who risked their lives	10	SG	1.0	1.0	none	False
conservatives-2015-192-1	0	foreign national offenders	9	SG	1.0	1.0	Other	False
conservatives-2015-307-1	0	over 130, 000 young people	1		0.3333333333333333	0.3333333333333333	Age/generation	False
conservatives-2015-307-1	1	every 16 and 17-year-old	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-431-1	0	every community	5	ISG	0.0	1.0	Geography	True
conservatives-2015-368-5	0	local traders	5	SG	0.5	1.0	Geography	False
conservatives-2015-268-2	0	full-time unpaid carers	9	SG	1.0	1.0	Other	False
conservatives-2015-332-5	0	parts of the country where populations have been falling	5		0.1111111111111111	0.1111111111111111	Geography	False
conservatives-2015-332-5	1	parts where populations have been rising	5		0.16666666666666666	0.16666666666666666	Geography	False
conservatives-2015-69-2	0	cambridge	5		0.0	0.0	Geography	True
conservatives-2015-69-2	1	lowestoft	5		0.0	0.0	Geography	True
conservatives-2015-289-4	0	internet service providers	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-596-4	0	talented people from all	10	SG	1.0	1.0	none	False
conservatives-2015-596-4	1	communities	5	SG	1.0	1.0	Geography	False
conservatives-2015-596-4	2	and walks of life	10	SG	1.0	1.0	none	False
conservatives-2015-281-7	0	churches	8	ORG	0.0	1.0	Religion	True
conservatives-2015-295-3	0	all primary schoolchildren	10	SG	1.0	1.0	none	False
conservatives-2015-388-1	0	pitcairn islands	5		0.0	0.0	Geography	True
conservatives-2015-186-2	0	eu jobseekers	7	SG	1.0	1.0	Nationality	False
conservatives-2015-599-4	0	those who serve	10	SG	1.0	1.0	none	False
conservatives-2015-594-7	0	the uk	10	ORG	0.0	1.0	none	True
conservatives-2015-303-4	0	parents'groups	10	SG	0.6666666666666666	1.0	none	False
conservatives-2015-303-4	1	charities	10	ORG	0.0	1.0	none	True
conservatives-2015-309-2	0	charities	10	ORG	0.0	1.0	none	True
conservatives-2015-255-7	0	thousands more doctors	10		0.3333333333333333	0.3333333333333333	none	False
conservatives-2015-160-3	0	civil partnerships	9		0.0	0.0	Other	True
conservatives-2015-304-4	0	communities across britain	5	SG	1.0	1.0	Geography	False
conservatives-2015-494-3	0	the union	10		0.0	0.5	none	True
conservatives-2015-494-3	1	our family of nations	10	ISG	0.0	0.75	none	True
conservatives-2015-218-3	0	our children	10		0.5	0.5	none	False
conservatives-2015-190-3	0	those who have the skills we really need in our economy	7	SG	1.0	1.0	Nationality	False
conservatives-2015-489-1	0	wherever you live in the great nations of	5		0.0	0.0	Geography	True
conservatives-2015-489-1	1	our united kingdom	10		0.0	0.0	none	True
conservatives-2015-424-1	0	dangerous criminals	9	SG	1.0	1.0	Other	False
conservatives-2015-168-2	0	those receiving disability living allowance	6	SG	1.0	1.0	Health	False
conservatives-2015-65-1	0	the south west	5		0.0	0.0	Geography	True
conservatives-2015-65-2	0	the south west	5		0.0	0.0	Geography	True
conservatives-2015-266-5	0	thousands of nurses	10		0.3333333333333333	0.3333333333333333	none	False
conservatives-2015-390-1	0	our farmers	10		0.5	0.5	none	False
conservatives-2015-430-1	0	45, 000 offenders	9		0.25	0.25	Other	False
conservatives-2015-147-1	0	any household	9		0.5	0.5	Other	False
conservatives-2015-243-1	0	all of us	10		0.0	0.0	none	True
conservatives-2015-276-3	0	all of us	10		0.0	0.0	none	True
conservatives-2015-466-7	0	extremists	9	SG	1.0	1.0	Other	False
conservatives-2015-346-4	0	social tenants	2	SG	1.0	1.0	Economic class	False
conservatives-2015-222-4	0	the best teachers	10	SG	1.0	1.0	none	False
conservatives-2015-615-3	0	the weakest and most vulnerable	9	SG	1.0	1.0	Other	False
conservatives-2015-220-5	0	those from the poorest backgrounds	2	SG	1.0	1.0	Economic class	False
conservatives-2015-562-3	0	communities	5	SG	1.0	1.0	Geography	False
conservatives-2015-36-5	0	across the country	5		0.0	0.0	Geography	True
conservatives-2015-194-1	0	across the country	5		0.0	0.0	Geography	True
conservatives-2015-194-1	1	unscrupulous employers	2	SG	1.0	1.0	Economic class	False
conservatives-2015-182-1	0	people from the eu coming to britain	7	SG	0.5714285714285714	0.5714285714285714	Nationality	False
conservatives-2015-115-5	0	smaller businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2015-115-5	1	a third of employers	2		0.25	0.25	Economic class	False
conservatives-2015-224-5	0	all students	2	SG	1.0	1.0	Economic class	False
conservatives-2015-190-4	0	students overstaying once their visas expire	7	SG	0.3333333333333333	0.3333333333333333	Nationality	False
conservatives-2015-443-2	0	victims '	9	SG	0.5	0.5	Other	False
conservatives-2015-443-2	1	prisoner's	9	SG	0.3333333333333333	0.3333333333333333	Other	False
conservatives-2015-445-3	0	victims '	9	SG	0.5	0.5	Other	False
conservatives-2015-224-4	0	maths and physics teachers	10	SG	1.0	1.0	none	False
conservatives-2015-255-6	0	our nhs staff	10		0.6666666666666666	0.6666666666666666	none	False
conservatives-2015-210-4	0	every child	10	SG	1.0	1.0	none	False
conservatives-2015-226-1	0	every child	10	SG	1.0	1.0	none	False
conservatives-2015-303-3	0	one million more people	10		0.0	0.25	none	True
conservatives-2015-354-1	0	one million more people	10		0.0	0.25	none	True
conservatives-2015-134-1	0	our rural areas	5		0.0	0.0	Geography	True
conservatives-2015-339-1	0	everyone who works hard	2	SG	1.0	1.0	Economic class	False
conservatives-2015-466-6	0	those who are seeking to radicalise young british people	9	SG	1.0	1.0	Other	False
conservatives-2015-257-2	0	the proportion of people	10		0.25	0.25	none	False
conservatives-2015-330-6	0	areas where capabilities are in short supply	5		0.0	0.0	Geography	True
conservatives-2015-213-7	0	secondary school pupils	9	SG	1.0	1.0	Other	False
conservatives-2015-162-2	0	all three and four-year olds	10	SG	1.0	1.0	none	False
conservatives-2015-90-3	0	newcastle	5		0.0	0.0	Geography	True
conservatives-2015-210-1	0	the children who need it most	2	SG	1.0	1.0	Economic class	False
conservatives-2015-283-2	0	authors	10	SG	1.0	1.0	none	False
conservatives-2015-127-5	0	companies with more than 250 employees	2	ORG	0.3333333333333333	0.6666666666666666	Economic class	False
conservatives-2015-144-1	0	30 million people	10		0.0	0.3333333333333333	none	True
conservatives-2015-144-1	1	everyone who earns less than £12, 500	2	SG	0.875	0.875	Economic class	False
conservatives-2015-156-3	0	30 million people	10		0.0	0.3333333333333333	none	True
conservatives-2015-156-3	1	everyone who earns less than £12, 500	2	SG	1.0	1.0	Economic class	False
conservatives-2015-150-2	0	the lowest paid	2	SG	1.0	1.0	Economic class	False
conservatives-2015-150-3	0	the lowest paid	2	SG	1.0	1.0	Economic class	False
conservatives-2015-504-1	0	the people of england	5	SG	1.0	1.0	Geography	False
conservatives-2015-605-2	0	people	10	SG	1.0	1.0	none	False
conservatives-2015-608-3	0	people	10	ISG	0.0	1.0	none	True
conservatives-2015-72-2	0	greater manchester	5		0.0	0.0	Geography	True
conservatives-2015-501-2	0	our united kingdom	10		0.0	0.0	none	True
conservatives-2015-110-2	0	the countryside	5	ISG	0.0	1.0	Geography	True
conservatives-2015-37-7	0	the average family	9	SG	1.0	1.0	Other	False
conservatives-2015-447-3	0	prolific criminals	9	SG	1.0	1.0	Other	False
conservatives-2015-253-6	0	over 75s	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-349-1	0	those already in their home	2	SG	1.0	1.0	Economic class	False
conservatives-2015-500-1	0	the union	10	ORG	0.0	1.0	none	True
conservatives-2015-501-1	0	the union	10	PG	0.0	1.0	none	True
conservatives-2015-35-1	0	around britain	5		0.0	0.0	Geography	True
conservatives-2015-497-2	0	around britain	5		0.0	0.0	Geography	True
conservatives-2015-466-10	0	extremist speakers	9	SG	1.0	1.0	Other	False
conservatives-2015-158-5	0	800, 000 people earning between £42, 385 and £50, 000	2		0.7692307692307693	0.7692307692307693	Economic class	False
conservatives-2015-422-1	0	your local area	5		0.0	0.0	Geography	True
conservatives-2015-485-1	0	spouse	9	SG	1.0	1.0	Other	False
conservatives-2015-506-4	0	all parts of the uk	5	SG	1.0	1.0	Geography	False
conservatives-2015-358-1	0	tenants in housing associations	2	SG	1.0	1.0	Economic class	False
conservatives-2015-209-3	0	a million more pupils	9		0.25	0.25	Other	False
conservatives-2015-167-1	0	a single household	9		0.3333333333333333	0.3333333333333333	Other	False
conservatives-2015-336-3	0	british citizens who have lived abroad for more than 15 years	9	SG	1.0	1.0	Other	False
conservatives-2015-445-5	0	vulnerable children	10	SG	1.0	1.0	none	False
conservatives-2015-271-1	0	wherever you live in the country	5		0.0	0.0	Geography	True
conservatives-2015-107-4	0	all young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-76-1	0	the whole of the uk	5		0.0	0.0	Geography	True
conservatives-2015-281-2	0	the whole of the uk	5	SG	1.0	1.0	Geography	False
conservatives-2015-75-1	0	your children	10		0.5	0.5	none	False
conservatives-2015-160-1	0	your children	10		0.5	0.5	none	False
conservatives-2015-496-3	0	the united kingdom	10		0.0	0.0	none	True
conservatives-2015-521-1	0	the united kingdom	10		0.0	0.0	none	True
conservatives-2015-545-2	0	the united kingdom	10		0.0	0.0	none	True
conservatives-2015-293-1	0	sportsmen	9	SG	1.0	1.0	Other	False
conservatives-2015-348-3	0	housing association tenants	2	SG	1.0	1.0	Economic class	False
conservatives-2015-253-2	0	millions more people	10		0.0	0.3333333333333333	none	True
conservatives-2015-519-1	0	the welsh people	5	SG	1.0	1.0	Geography	False
conservatives-2015-354-3	0	people who are working hard	2	SG	1.0	1.0	Economic class	False
conservatives-2015-110-1	0	our rural communities	5		0.0	0.6666666666666666	Geography	True
conservatives-2015-376-2	0	our rural communities	5		0.0	0.6666666666666666	Geography	True
conservatives-2015-180-2	0	foreign nationals	7	SG	1.0	1.0	Nationality	False
conservatives-2015-180-2	1	1. 4 million people	2		0.2	0.2	Economic class	False
conservatives-2015-245-3	0	more than 18, 000 patients	6		0.16666666666666666	0.16666666666666666	Health	False
conservatives-2015-245-2	0	stafford	5		0.0	0.0	Geography	True
conservatives-2015-245-2	1	morecambe bay	5		0.0	0.0	Geography	True
conservatives-2015-255-3	0	stafford	5	SG	1.0	1.0	Geography	False
conservatives-2015-476-1	0	the elderly	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-362-2	0	30 towns and cities	5		0.0	0.0	Geography	True
conservatives-2015-345-5	0	developers	10	SG	1.0	1.0	none	False
conservatives-2015-428-1	0	policemen and women	10	SG	1.0	1.0	none	False
conservatives-2015-428-1	1	probation staff	10	SG	1.0	1.0	none	False
conservatives-2015-428-1	2	prison officers	10	SG	1.0	1.0	none	False
conservatives-2015-208-2	0	one in three children	10		0.25	0.25	none	False
conservatives-2015-208-5	0	the poorest children	2	SG	1.0	1.0	Economic class	False
conservatives-2015-149-1	0	those who worked hard	2	SG	1.0	1.0	Economic class	False
conservatives-2015-439-4	0	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-455-1	0	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2015-111-2	0	all the families	9		0.3333333333333333	0.3333333333333333	Other	False
conservatives-2015-208-1	0	far too many children	10		0.25	0.25	none	False
labour-2015-184-2	0	elderly	1	SG	1.0	1.0	Age/generation	False
labour-2015-184-2	1	relatives	9	SG	1.0	1.0	Other	False
labour-2015-187-1	0	fathers	4	SG	1.0	1.0	Gender	False
labour-2015-187-1	1	grandparents	9	SG	1.0	1.0	Other	False
labour-2015-187-1	2	relatives	9	SG	1.0	1.0	Other	False
labour-2015-188-1	0	fathers	4	SG	1.0	1.0	Gender	False
labour-2015-188-1	1	a new baby	10		0.0	0.0	none	True
labour-2015-379-3	0	mothers	4	SG	1.0	1.0	Gender	False
labour-2015-379-3	1	fathers	4	SG	1.0	1.0	Gender	False
labour-2015-379-3	2	children	10	SG	1.0	1.0	none	False
